feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
4.9308968,2.5843182,1.9404565,-0.26289082,0.022465892,0.54711914,-1.1808128,1.1143217,0.7153813,0.7181857,0.43847573,0.019616658,0.6728612,0.59181416,-0.3540407,-0.5736018,0.1018563,1.5490202,-1.2391071,-1.4675252,1
2.683042,1.8506017,2.1330585,0.2439532,-0.22320226,1.4898634,-1.600904,-0.82849705,-0.10325476,-1.6431888,-0.1758544,1.6614702,0.020886488,0.23070091,-1.2601647,-0.6163614,-0.37519637,-0.3177151,1.2816437,0.55769104,1
-1.1203253,0.7375709,0.7389579,1.140149,1.5805407,-1.0150942,-0.81085753,-1.2575779,-0.23401986,0.46635836,0.9873345,-0.075951025,-0.31984752,0.15175799,-0.8351429,2.0895388,-1.607661,0.18474057,2.0236063,0.0067998446,0
2.3282423,1.4422686,1.7793252,1.3728485,-2.2118618,1.5334337,-1.4239571,-0.26665232,-0.42924443,0.58855325,-1.5981244,0.46217266,2.0243096,-1.363174,0.18970616,-0.6619822,0.4258872,0.019147778,-0.6414869,0.48787227,1
4.3226295,1.6088102,2.6794748,-1.293273,-0.9564364,0.47240627,1.4841161,0.35561335,-0.31305802,-0.00070859457,-1.2504077,0.6045153,0.88233304,-0.45209032,-0.47004214,0.26587823,-0.43671975,-0.06613261,2.0997217,-0.2470257,1
2.1599412,1.1521721,2.703909,-0.18122417,-0.64937305,1.3213041,1.419603,-0.6004236,-1.86654,1.0075136,-0.6846298,0.7906256,-1.9701039,0.8925973,-1.211172,0.7307641,0.014273068,-0.95393944,-0.4070363,0.68631846,1
2.6241758,2.384127,3.9361575,-1.5642416,1.6172125,0.10435594,-0.89878404,-1.3303137,-0.1891204,0.9216501,-0.12754913,1.5111549,-1.4511757,-0.012088948,-1.2523935,0.36363187,0.8868874,-0.4207618,-2.604214,0.19894814,1
0.42787123,0.8953608,1.4765183,-1.0710536,0.68021613,1.1925075,-1.7785876,0.3196518,-0.50417984,-0.08152267,0.3476765,-0.48722857,-0.67570806,0.03415242,-1.087246,-1.0858251,0.67937326,-1.148794,0.6663125,0.4625913,0
-1.7346741,-0.18649858,1.4348456,-0.9811655,-0.46440426,0.4620609,0.7833905,-0.25153887,-0.5975102,1.4223698,1.7388997,0.97885805,0.08531814,-0.80826575,-0.8304444,0.5225141,0.41839823,1.4015986,0.6504501,-1.5030802,0
3.5702288,0.8016533,1.5757456,0.2502002,1.9956675,3.1099186,0.60672307,-0.18319662,0.53450567,0.88765544,-0.32066762,1.7952113,0.23007075,0.4977431,0.66592425,0.4215866,0.8389405,-0.6172532,-0.55830175,-1.1001543,1
0.4306339,1.2700026,0.698509,1.6744925,-0.005596019,0.66874164,-1.0917009,-0.3870997,0.69553775,0.84910214,-0.29396695,-0.07159925,-1.5178738,-0.3570292,0.8903832,0.575205,0.5006657,0.049773686,0.007063159,-0.6603211,0
0.6899611,0.91203904,0.73275495,-0.52603483,-2.153343,1.0971527,-0.47883746,-0.86277574,0.6934789,-0.39201263,1.0599364,0.61700594,0.6835693,-1.3659557,1.211944,0.26125053,-0.36927715,0.14338847,-1.7762352,0.4086528,0
1.4889097,0.44704366,0.43735778,1.1126884,-0.6292634,1.5337278,-0.5358015,-1.707358,-1.1165245,1.2358116,-0.15589818,-0.5482873,0.16001822,0.5017827,1.1173989,1.4484992,-0.35976866,-1.3260477,-0.41346517,0.26028052,1
-0.97262627,-0.46608484,0.584524,-0.04865235,0.032796994,-0.75849533,-0.23040071,-0.92423314,0.8901984,1.0352494,-1.8461878,-0.92951083,-1.4965292,-0.65002394,-0.08343797,-1.4496452,-0.9218598,-1.0039574,0.20726733,0.069344334,0
1.7965436,1.9765348,1.4130368,-0.2716551,1.6734521,1.340461,-1.2995813,0.8297324,0.81139654,-1.1482633,0.8187776,1.5379319,-1.1225448,-0.9175028,1.0176615,0.2714953,0.5514763,0.34058923,0.39069593,-1.3264722,1
3.565599,2.969304,1.7303262,-0.04347695,-1.5311075,0.51425475,0.5720574,-0.062191017,1.1243534,-0.33407724,0.56460595,-1.0196643,-0.023552151,-0.17435426,0.22530793,-0.36952692,-0.1314726,0.8260472,-0.43676424,-1.6065772,1
1.7407166,1.8725202,-1.0515265,0.6897078,-0.50297475,0.26348722,0.29422414,-0.2344078,-0.7837657,-0.690541,-0.91619194,-0.8318222,-0.06717829,-0.71576,0.6820521,1.4872462,-0.58005327,0.2394045,0.4996851,0.47200227,0
2.5942364,2.5423963,2.4419658,-1.2376624,0.86915606,0.88729084,-0.7632861,0.037937835,0.683329,-0.20931382,1.072978,2.3638725,-0.785986,-1.3810446,0.30381858,0.7215625,-0.23086637,1.4532607,-1.3386058,0.6929186,1
1.9124204,3.5190918,3.9522324,-0.7666566,-0.54955715,0.8595879,-0.38713065,-0.045411218,0.02538842,-1.9196732,-0.013837746,-0.6897278,-0.49312282,1.443632,-1.2565069,0.8132052,-0.27896294,-0.27976018,0.7903719,0.3400513,1
3.0888944,2.7678986,1.6284086,-0.61223674,-1.0851505,-0.82541054,2.9490945,1.2446796,-1.3510743,-1.3224579,0.48186606,0.5472648,0.54888386,-0.2549558,-0.12545426,0.32787952,0.085893005,-2.2193003,-0.22979963,-0.85140646,1
2.6934927,4.784973,2.3271985,-0.3135297,0.9218015,0.4826879,0.4200945,0.60685056,2.0565436,-1.1308885,0.47363207,-0.9263811,0.55551267,-0.9186865,-0.4173668,-0.2950899,0.9758167,0.91845447,-1.2457174,0.05493411,1
1.8087014,0.5412091,1.7426999,-0.3084828,2.4267166,0.43295982,-1.3776175,-0.564774,1.0213833,2.0884428,-1.5859833,-1.8799244,1.8709651,0.38961416,-0.86829275,0.5346291,-2.6357477,0.0033755065,0.32782117,0.92427015,1
1.5043852,1.8854011,1.0342922,0.25538376,-0.89534634,-0.40810084,-0.9958154,0.6511362,0.8584511,-0.23462057,0.038237996,-1.4485915,-0.29967666,-0.050204616,2.620793,-1.111967,1.4641773,0.9968588,0.2806364,1.7586205,1
2.8903866,2.1888733,1.9065963,1.2235689,1.0964693,-0.6256773,-1.3192472,-0.20298064,-0.8000386,-0.063524574,1.2374381,-0.45730165,-0.04282338,0.058022734,0.8484309,-2.2468894,-0.6067003,0.2112837,1.200079,-0.49190244,1
-1.8854201,1.1107776,-0.39462626,-1.1896666,-0.62434536,-0.18452536,-0.6047447,-2.2055662,0.8970662,1.274875,0.651522,-1.1376857,-0.20149153,-0.0065213153,0.5987944,0.6683405,-0.7341738,0.081995554,0.4572804,1.4558223,0
3.2227879,2.5887706,2.0435436,1.4104592,0.4097628,-0.8610879,1.40337,0.6979033,-0.443044,-0.47949296,0.29657555,0.4631848,0.19729227,0.31130868,1.6999574,1.0715431,0.19063559,0.9413106,-1.0325239,0.39792705,1
4.3275876,1.5816681,1.112083,-0.6520889,-1.089633,-0.7847619,-0.3705081,-1.405567,0.015618334,0.9022772,-0.9077562,1.5192839,0.5107921,1.0305806,-0.65783453,0.8545252,-1.0919338,0.8902475,0.17183934,0.5532512,1
-1.184462,-0.40400374,0.83796436,-0.948348,0.4632063,-1.3671378,0.8481742,-1.2325233,0.5522999,0.6256309,-0.6967718,0.58202654,0.26044226,-0.53884184,-1.0085547,-1.9626257,0.34965006,-1.5648028,0.0953442,-0.2634482,0
0.67027545,0.1890206,-0.088711664,0.7318707,0.33505803,0.31615597,0.46926758,-1.5355722,0.7567887,0.6124688,-1.0166831,-0.24408047,-0.03930729,-0.13449678,0.33385998,1.4313668,1.0817667,-1.3122191,0.62207,1.3289334,0
0.3779412,1.5820465,2.2530065,1.0237095,0.2493086,1.0450885,0.14488783,0.023903044,-0.35141423,1.5634134,-0.8184287,1.5323677,0.49986413,-1.3993062,0.3676493,-2.1000266,0.625508,0.8852315,-0.59235597,0.123547696,0
4.472439,1.2939672,0.9008093,1.4816633,1.9625872,0.003695672,1.011463,1.341476,-0.7424842,-0.48530585,1.2308745,1.6850142,0.5628809,-0.8798143,1.9870611,-0.5309709,-0.33513778,0.34233785,1.5541605,0.85397595,1
2.9331467,2.2630024,2.0032315,0.5581395,-2.52956,-0.29660746,0.24132194,-1.1510141,0.3863233,-0.20447122,1.7554756,1.5730197,-0.46580556,-0.1508377,-0.073947564,-0.45165947,0.19502498,-0.75828207,-1.1306154,0.62271124,1
0.6206623,-0.31324965,1.1360915,-0.63157773,0.25316525,0.82034403,-0.033612564,0.4547409,-0.51642966,-0.19646658,-0.20585944,-0.74657834,-0.17677416,-1.5486183,-0.49115375,-0.28487548,-0.25617975,-0.24149744,-0.0617642,0.47944152,0
0.86564976,-0.15869915,-0.9624647,-1.0420444,-0.4872029,-0.35192132,-0.76999605,-1.2961167,-0.45612082,0.18142661,0.5950295,-0.55742306,-0.4129978,-0.9266983,-0.03143917,-0.8484286,0.5731278,-1.7858665,-0.35962966,0.30110735,0
2.7021158,4.492748,2.309517,-1.0040545,-0.095464244,-1.7762463,-0.08059975,-0.83305603,0.91539025,-0.5495403,-0.11676592,-0.63555783,1.7388513,-0.32124278,1.8325571,0.81415176,0.48206672,0.36873314,0.3937973,-1.9276726,1
2.2393978,2.644872,1.9108198,-1.4051899,-0.052404452,1.7041055,1.2468917,-0.06200401,0.9514493,-0.36650702,-1.7038716,-0.924466,1.5628887,-0.27399307,-0.24338397,-0.2998382,1.9041365,1.6259589,2.2187803,-0.1590452,1
0.28675717,-1.0255765,1.7176706,-1.1677796,0.21677557,-1.0973026,-0.58886683,-0.83726245,-0.6078753,-0.5391227,-0.5482688,0.8333339,-1.1048628,0.22054143,1.2179592,-0.51319635,-0.7179189,-0.23052463,1.1797252,0.19410764,0
1.987067,2.2835906,0.85742474,0.6813595,0.4086073,-0.30780846,-0.8385858,-0.8866809,0.53481734,1.2289805,-0.63730776,0.4583867,-2.087027,-0.58461773,-0.031058934,-0.9096834,-0.9365064,-0.66777956,0.29219273,-0.18732902,1
-2.2470984,-1.629634,-0.36612904,0.45768657,-2.747505,-0.49973017,-0.52624786,1.3883377,-0.3850218,0.382989,0.14125714,-2.1305666,0.7682072,0.21539651,0.50826865,3.9262378,-2.084113,1.7246966,-0.2874475,0.2873289,0
2.472769,1.3754777,1.389884,0.32950872,-1.5171736,0.7505792,-0.4161944,-1.1300694,-0.45001286,1.2571492,-0.53533506,0.35845363,-0.73095626,0.7579219,0.6855077,1.8486089,-0.17556395,0.6686548,0.09806754,1.2958717,1
1.7994488,2.5447192,1.7650197,-0.064188175,0.091752484,0.2522404,-0.11622904,0.21471319,1.5781181,0.9854497,0.8691546,-0.45553952,-0.8892408,0.95530057,0.8760468,1.4726707,-0.6039806,-0.22954865,-1.6394842,-0.3924711,1
3.5148518,1.3332186,2.6001968,-0.1905031,0.32405704,-1.1476914,0.08520945,-2.991136,-0.18689616,-1.6304733,1.2059945,0.77740735,0.466671,1.5210062,-0.9489165,1.7473632,0.93219155,-0.2365553,1.1356201,-1.1062936,1
1.6937671,1.1911242,1.4307392,-1.0565577,1.223083,-0.2588544,0.35250497,-0.57035136,-1.8206033,0.27005735,-1.9122549,-0.06863405,-1.368315,1.987276,0.9113627,0.105753794,1.2637067,-0.846316,0.5434794,0.19981043,1
0.25515276,1.7634196,0.9732282,0.28872368,-1.6548874,-0.9600463,-0.12270893,0.093372375,-1.1302037,2.4116766,1.516394,0.6021183,0.07203686,-0.21220897,-0.9519185,0.07748052,0.25775254,-1.2417606,0.33417642,-0.15525904,0
-1.916675,-0.3693189,-0.17286943,1.8876877,0.5565531,-1.3354815,0.4860363,-1.547304,1.0826911,-0.47112465,-0.09363619,1.3257966,-1.2871636,-1.3971182,-0.5835993,1.0383788,-1.5193461,-2.8321557,-0.45115885,0.5517408,0
3.718543,1.3365526,1.5482903,1.1539007,-1.8697417,-0.38852078,0.19042389,0.44921872,-0.5098067,0.034441013,-2.4883273,-0.6582484,0.4535087,-0.982294,0.05898422,0.4468725,-0.3425492,0.17046377,-0.96273255,-0.20661128,1
0.6013488,0.64803904,-0.34579515,0.2242164,0.7146098,-2.0499413,1.1590741,-0.33625475,0.42548993,1.1972469,-1.3716737,-0.709441,-0.2885487,-0.7837535,1.7349366,-0.85677207,-0.55554676,0.20438904,-1.2021495,-0.39568073,0
2.8357344,1.4668536,1.86633,-0.5293321,-1.5144703,0.32159323,1.7549331,0.01840163,0.22526412,0.69272274,-1.2693305,1.7025146,0.2023288,1.6318569,-0.733033,1.818062,0.7751555,0.5530401,0.23402445,-0.24852861,1
1.1916642,0.631426,-1.7263336,-1.1171864,-0.18584575,0.309999,-0.05658849,1.2189708,-1.9511019,0.14358793,-1.8179792,0.7597123,-0.094458714,0.41960996,-0.86388296,1.279465,1.0417247,0.5835443,-0.12951724,0.5798573,0
-0.7157599,1.3466218,1.8902171,1.0706105,-0.72960246,0.36141732,-1.2931415,0.5723903,0.45060343,-1.8698163,-1.1617838,-0.2831389,-0.30085975,-1.209477,0.38897872,0.2514736,-0.19426914,-0.7557915,1.0487071,1.6554071,0
2.0347197,1.187547,2.4509246,-0.35802937,-0.1393972,0.73965317,-1.9093561,1.3183023,0.072680525,-0.41149315,-0.08923415,-0.037570644,-1.7312013,1.4949383,0.041325632,0.44300213,0.95154977,-1.0211625,0.4734719,-0.2676411,1
3.365052,-0.32751334,1.8606226,-0.60282063,0.43226296,0.4700442,-0.70762587,-0.7121739,-0.110665366,-0.8966422,0.8419837,-0.3692072,-2.9069881,-0.37482205,-1.0385438,-1.6312758,-1.2374266,0.109408475,1.3286408,0.31318447,1
-0.6153707,0.9469703,-0.21835421,-0.69460034,-1.1543627,-1.7518288,-0.3899237,0.15805349,-0.09662367,-0.41596693,-0.94574606,0.6082462,-1.3171319,0.7760279,-1.002217,-0.75243527,-1.4667852,-0.50140214,0.9753125,0.5156281,0
3.4967034,2.3218565,0.85604703,-0.33078924,-0.7801991,1.3305749,-1.1967887,0.8936977,0.8929539,1.8296202,-0.4096866,0.7123222,2.2816517,-0.6176417,-1.5350403,-1.88001,0.71271205,-1.8831502,-0.37231904,0.4373132,1
2.7034569,2.225159,2.1820068,1.2788658,-0.9523164,-0.67699516,-0.7726594,0.8301918,0.9003986,0.4512253,1.1834936,-1.1780409,1.6672242,1.5232387,0.735622,1.781799,-1.6566232,-0.52444816,-0.73530346,0.7214793,1
-1.0590081,1.2485613,1.6112722,0.6952029,0.283751,-0.9878733,-0.846851,1.2496189,0.779349,-0.039019518,-0.41790953,-2.0258079,-1.0708524,1.911419,-1.2804556,0.18947983,1.007444,-1.2549226,0.18471047,0.93791556,0
2.5307806,4.668117,0.29111767,1.0587286,-0.17280173,0.77192014,0.44130716,-0.7331562,0.2289964,-1.8579015,0.6032475,0.29815847,0.6386602,1.0581183,0.36761984,0.14808942,-0.88106835,-0.7122208,1.1867347,1.4363354,1
2.2801707,1.8457167,1.0551026,1.1727568,0.66541684,1.9412174,-0.8783231,-0.3780079,0.23144592,0.64648956,-0.21566764,-0.8729611,0.8814075,0.7211354,-0.91627413,1.3554428,1.1701987,0.13429649,0.07959786,0.5540578,1
1.6565781,1.8297454,-0.19266665,0.87645566,-1.5614933,1.5034199,-0.3301201,-0.21166699,-0.6277339,-0.28803888,1.4185313,-2.4878087,1.2769654,0.33802348,-1.2070216,-1.0753124,1.676393,-0.9455069,-1.1533505,1.1373146,1
2.8568342,0.8617884,2.176342,-1.0257527,1.1008214,1.061371,0.5320062,0.36166105,1.7611881,-0.00031367262,-1.1818742,0.44947392,2.086047,-1.0147595,-0.36146277,0.41644603,-0.05390485,-0.98230356,1.1218579,2.3200407,1
0.18726411,-0.4130022,-1.3082244,0.257976,1.1038773,0.47516775,-0.002403841,-0.58927166,-1.0921637,0.8347513,0.9137716,-1.5457298,1.589839,0.5740712,1.3995947,-1.3421278,-1.3658241,-0.14896931,0.50278443,1.7963609,0
3.22436,1.5570327,0.9333477,1.2300006,-0.9647054,1.6284685,-0.28438464,1.590582,0.6789313,-0.1369955,-0.51939636,-0.34090787,0.42831668,0.0771565,-0.5938114,-0.16563141,0.07857703,-2.128734,0.45816812,-0.97972125,1
1.3649489,0.11236966,0.16582441,-1.3554475,-0.709021,1.9532591,-0.5258797,0.17775011,0.40048137,0.13106519,-0.07744346,-1.1952938,1.4509275,1.8071966,-1.6826587,-1.0240285,-0.27981034,-0.9645378,0.50596553,-0.7282722,1
4.683337,2.9902625,2.172291,1.0269862,1.1059004,-0.5639475,-0.81621724,0.07814306,0.8616361,0.1390604,-1.5769964,-0.80282444,-0.073972866,-0.07566561,1.9725422,-1.385988,0.50558925,1.4891131,2.2714498,-0.40439743,1
0.48256212,1.0608265,0.43621784,-0.0988452,0.4359754,-2.532246,0.6820695,0.1261779,-0.2224749,2.0468621,-0.674934,-0.403076,1.9915533,-0.8320613,-0.5501153,-0.14702542,0.8407345,0.2078025,-1.2926253,-0.53216857,0
1.9109268,1.7224929,2.3855605,0.41820577,-1.7760117,1.063941,0.25256884,1.3845321,0.44419834,1.101323,0.4665453,1.3462257,0.52225065,-0.09791525,2.2724347,0.88903713,0.5737444,-1.2763044,-1.2883077,0.2927155,1
2.6638024,1.1855915,2.1006997,1.588627,0.6954025,-1.1410085,-0.111508824,-0.8049665,-0.3876999,-0.41361567,-0.47764558,-1.2551354,-0.12765469,-0.5606076,-2.9294486,2.052972,1.0887697,-0.37630072,0.018819049,-1.1716543,1
1.6868554,2.3883548,0.39742982,1.0235306,0.17528678,-1.3367255,-0.41182336,0.13192797,-0.45454773,-0.21865328,-0.09139956,-0.080878496,0.05225849,-1.060605,-0.71701616,-1.2845843,0.97781557,-2.1056468,1.1535903,1.3863494,0
2.2161007,-0.80342305,1.5984063,-0.06418416,-1.0105982,-0.5152184,1.5301952,0.6649272,-0.9245641,-1.5975991,-0.3270173,-0.21345678,0.4961992,-0.5353167,0.5114996,1.9351541,0.81550103,-0.048088506,-0.18315047,-0.35667312,1
3.6989222,1.1724005,2.0049396,0.0511979,-0.5017842,-1.3724655,0.3229745,-0.06100397,0.50024045,-0.53360033,1.2208213,-0.8767738,1.7120403,-1.7476366,0.43477008,0.4754307,-0.7955571,0.42439395,1.2795187,-2.2168188,1
3.0210261,-0.6935569,0.9940521,1.6291664,-0.58178204,-1.17388,-0.19793773,2.0679064,-1.8316822,-1.05131,1.4974316,1.8577024,-0.103431225,-1.2390527,2.0958436,1.5944424,0.678947,-0.81240237,-0.04902934,-0.16036008,1
0.321984,1.9420675,1.1201532,-1.0773761,1.3764964,0.31313214,0.6870658,1.4665408,-1.1115803,-0.03582558,-0.53145456,-1.5678594,0.34670997,2.5115566,-1.8400778,-0.032280613,0.6405429,0.123078205,-0.11312805,-1.2992164,0
2.7510679,1.0429499,-0.2302047,1.1945922,0.9583858,0.051660977,0.22907469,1.074318,0.22433966,0.90401757,-0.2974822,1.3119837,0.32078573,0.19405194,-1.2700611,0.28695586,-0.8319549,-0.6382827,-0.8153756,-1.066235,1
4.6430526,3.131053,3.8800845,-1.222895,0.07125375,-1.2935076,-0.69569486,-0.918127,1.239584,-0.39622968,1.0683793,0.6041209,2.3036387,-1.4794443,1.2592332,1.1464409,-0.97337884,1.0071334,0.33614495,-0.22747625,1
1.6943457,1.0806046,4.009529,0.00068281894,0.78213,-0.7908994,-0.7798529,1.0819848,-1.3495762,-0.41521376,0.034027413,0.111372605,-0.17909329,0.39581978,0.6928558,0.73463756,-0.9858038,-0.2841551,1.1947628,0.8946472,1
1.1454217,2.1511939,-0.018508315,0.046934903,1.8977671,-0.9478927,-0.83432305,0.7640298,-1.5428015,-0.63275504,0.59644115,-0.63428587,-0.23596999,0.7441857,0.42154607,0.2668184,-0.33912227,0.37006113,-0.12373268,0.4578056,1
-0.50579935,0.30849713,-0.7492217,-0.03500761,-0.8110009,-1.1140465,0.25866115,0.21273978,0.78287375,-0.43112558,0.40805286,0.5507976,0.4447738,-0.8256537,0.14936349,0.3641403,0.0071784668,-2.0864778,0.16048962,2.212531,0
-0.3689066,-0.23701102,0.61408466,0.3123782,1.1927352,-1.2578682,0.7313802,0.59042203,-0.14214654,0.33868733,1.0294574,0.8723154,-1.1430193,0.8201582,-0.06468861,0.0728741,0.07319699,-0.15024298,1.1917075,-0.08371796,0
-1.1284136,0.097536236,0.41943082,1.2292148,0.6030947,-0.8505353,2.48519,0.2647753,1.2753907,-0.15171443,0.5333592,0.8394685,1.2181947,1.0573683,0.872197,-0.31508672,-0.57174605,0.3326075,0.93312806,-0.2227207,0
3.5834532,3.2523308,1.043396,-0.8369207,-0.14037506,0.30761266,-0.524567,1.3522027,0.42406687,0.039447047,-1.4359095,-1.3158158,0.28100926,-2.1325955,1.0126374,-0.15815385,3.243093,2.3079162,-0.18144907,-0.106337,1
3.5138626,3.5028865,0.32168782,-1.7863755,-0.6220348,0.58273757,0.4968736,1.0697714,-1.1996975,-2.3161438,0.85801417,-0.8281963,-2.018488,0.14506374,0.7931757,-0.12205713,-0.4578484,-0.15936223,-0.37058276,-1.3480471,1
-0.723548,1.012346,0.56241465,0.16805981,-0.9951485,-0.18150316,-2.1770651,0.17847666,1.4288577,-1.4741322,-0.58592767,0.32910678,1.2528427,-0.4482246,-0.6922503,-1.9689231,0.10343813,2.042076,0.27735847,-0.02227898,0
0.313215,0.4799741,-0.57227826,0.8232799,0.22576152,0.017613253,-0.97536606,1.3035079,0.6647028,-0.5529208,1.0018249,-0.49757084,-0.7820035,-0.7597031,-1.7710686,0.4715424,-1.8311449,-1.2284439,-2.075588,-0.086069696,0
-0.1591878,0.16436988,-0.8018416,-1.1722337,0.46436986,-0.55055195,0.31635833,-0.88524866,0.18106274,1.3032781,0.5861658,-0.4124138,0.25719896,-0.24066517,0.007880185,-0.32561105,-0.1643352,0.21209335,-0.9933587,-1.0158788,0
-1.3974099,-1.109205,-0.9765465,0.15946251,-0.8927875,0.5136145,0.03471375,-1.9685042,0.6549756,0.81079865,-0.9938627,0.42019156,-0.85649824,0.09767038,-1.2644984,-1.7931064,-0.38281718,-0.123728946,-0.3976797,-1.1840305,0
2.1183822,2.0690088,1.9148239,0.18250103,-0.6701152,1.1717179,-1.1761733,0.4875603,1.1818911,0.4809081,-0.20252423,-0.52829707,1.0360876,-1.422975,-0.97012424,-0.39755777,1.2376537,0.37976763,-0.9680458,-0.3103077,1
1.9039581,1.089925,2.9386065,-1.3717431,1.6087809,0.82822967,1.0908617,-0.4629395,-0.14994071,-1.4331518,-0.52466244,0.49365485,1.2960631,-1.1071569,-0.36550593,-0.15129922,-1.3957891,0.59134924,-0.7239903,-0.19539036,1
2.0663319,1.0103755,1.9526719,-0.21560958,-0.37185788,-0.7284616,0.31952468,1.6536173,0.13988723,0.9961182,-1.390222,0.15776144,-1.0973684,-1.4769249,-0.7393714,1.1918993,0.95001584,0.24300472,-1.5327005,-0.19628066,1
0.29283267,0.6666023,-1.6030575,-0.89031786,-0.064077765,0.5362909,-2.196128,-0.16212398,0.14304876,0.849612,0.69285756,0.5825713,-0.7999405,-1.9080021,-0.39305276,1.0016319,1.3934546,0.7105491,0.4293408,0.37963966,0
-0.56498605,0.36100578,1.9098057,-0.942558,1.6147788,-0.32202816,1.3254321,-1.406815,0.5859042,-0.73677015,-1.4152672,0.21853404,1.0094718,-0.84494144,-1.4990159,-0.09184477,-0.08743533,0.54831964,0.94959456,-0.05941518,0
1.8466359,0.71530086,-0.105690405,-1.6115674,-0.26265952,-0.33638695,0.9603048,0.4624836,-1.1793691,0.17225438,0.6715312,1.5280313,0.887504,0.7608467,0.060085993,0.388312,1.2495049,-1.3327774,-0.34943932,-0.77256876,0
2.8974342,3.0299363,1.3627427,-2.3903043,-0.41222075,0.9134737,0.5376299,0.42818624,-0.2799933,-1.2790307,0.5152943,-0.8342818,2.1840968,0.5705072,-0.5806483,-0.6113852,-0.092944205,-0.23950192,1.1168338,0.18641616,1
-0.7404991,2.381507,0.29004443,0.76883966,-0.6082265,0.36311564,0.31111,-1.8896493,2.015275,1.2906444,-0.3971953,-1.1022698,0.34756163,0.0866977,0.35566896,0.19157739,0.50624096,1.4473057,0.5681032,-1.0496556,0
1.3536955,2.1316805,3.3927927,-1.123494,0.24288201,-2.0820987,0.55314916,-0.5482003,1.9234458,-0.774615,-1.689183,-0.47126374,-1.9754878,0.75109947,-2.065083,0.028457582,-2.0778117,-0.3202978,1.6433781,0.3606479,0
1.6547875,1.7685105,1.9777337,0.47263035,-1.3668584,0.59256727,-2.7043917,-0.62988454,-0.48827383,0.6333268,0.022630854,-1.405563,-0.9849931,0.19868001,-0.07906734,-0.5791241,-0.4808338,0.696168,-0.51769257,-0.08809125,1
4.688218,0.37603128,0.107874155,0.78358966,-0.67864305,-0.3182375,-0.78115636,-0.25980014,1.5985382,0.80212843,0.8622235,-1.4162271,-1.1511537,-2.8390787,-0.8093808,0.9567032,0.5169465,-0.22151326,-0.022300284,-0.68888557,1
2.72304,2.5655923,0.3438301,0.2996477,0.93243486,-0.41510028,0.70070064,2.8146544,-0.104342796,0.39330706,-0.7380571,0.18125117,0.46027163,0.19484234,-1.0196953,0.20636177,1.462196,0.44863576,0.9619872,-0.23701197,1
0.7410329,0.77033395,-0.7101746,0.318521,-0.99169666,-0.6328803,0.18932831,0.29724428,-1.1892325,1.0539857,0.5720063,-0.7047284,-1.5375848,-0.14490458,-0.4459437,0.11314046,-0.36311665,-2.0074568,-0.38834694,-0.30561912,0
0.6247937,-0.20713359,1.9194108,-1.9116405,1.3111675,-0.22431897,0.85958487,0.079801485,1.1395556,-0.38736197,-1.0986204,1.4205043,-0.11348064,0.22155847,1.2347519,-1.0319552,0.5954909,-0.5898948,-0.13216935,0.07227897,0
-1.5090892,-0.28777093,1.591809,0.8861912,-0.06263958,0.24312346,-0.2942425,1.3565834,-0.20035258,0.23184209,1.1460302,-0.77737147,1.5587891,-1.5304614,1.6296421,-0.3726756,-0.24269874,-1.8900101,-0.4547947,-1.0398065,0
