src_port,dst_port,protocol,packet_size,packet_rate,byte_rate,flow_duration,total_packets,total_bytes,tcp_flags_syn,tcp_flags_ack,tcp_flags_fin,tcp_flags_rst,entropy,conn_state,src_bytes,dst_bytes,wrong_fragment,urgent,label
57074,3389,6,174.20473846060395,54.97382955036172,11590.622820614044,0.8450619009420377,25,4979,1,0,0,0,2.4245575896307274,3,2034,988,0.0,0.0,4
49624,4443,6,200.6802036660427,3.3290786739890192,486.97492861795155,38.40601358016867,22,5082,1,1,0,0,6.361685664843906,1,1973,2898,0.0,0.0,3
27563,53,17,66.52140399260678,351.856794728532,15328.098786826602,0.9615251780831157,1019,99981,1,0,0,0,1.8149218758654238,2,5002,483,0.0,0.0,1
60639,4443,6,203.7988604440426,0.5,589.8684619903999,63.454746915980294,27,5103,0,1,1,0,7.027466378437932,1,1961,3024,0.0,0.0,3
65120,80,6,496.01292095083795,11.018360424465492,1328.5774519179586,108.51640867877312,53,50139,0,1,1,0,3.8296540597556636,3,24805,25105,0.0,0.0,0
59295,3306,6,826.4671712435794,16.071527101344493,20643.106863808618,1.0,56,49858,0,1,1,0,4.8703418580751725,1,29948,19905,0.0,0.0,5
53690,31337,6,160.46664998401906,3.8825953030555844,114.75360965550061,22.116558737596787,8,5090,1,1,0,0,6.344388147751229,1,1950,3045,0.0,0.0,3
62689,3306,6,400.0,23.896475822984925,15889.02707215657,1.0,44,49575,0,1,1,0,5.935738478127145,1,29813,20068,0.0,0.0,5
58420,22,17,325.4738745257979,1.0,6662.698534126508,10.986445818776682,41,49866,0,0,0,0,3.2555038552107622,2,24774,25230,0.0,0.0,0
54208,80,17,764.7749607574426,11.424449462860995,4493.49017994958,119.10920954584074,52,50029,0,1,1,0,4.579869630330499,3,24963,24983,0.0,0.0,0
53640,22,17,370.16173501926414,4.043549303560969,8782.775699100677,58.82961449859397,40,50043,0,1,0,0,2.6499901160948944,1,25073,24857,0.0,0.0,0
51697,21,6,137.35703254829346,78.04478711226696,7151.792912011424,7.399863259538424,18,5000,0,0,1,0,3.6517231500529026,1,1942,997,0.0,0.0,4
58805,1020,6,47.069990068233594,108.92377444378391,3932.9280291939886,0.14462712833220678,1,212,1,0,0,1,4.877431883659539,2,104,48,0.0,0.0,2
56873,1337,6,215.25228431827733,2.5109440912254755,686.9940716050194,33.04581462119787,13,4968,1,1,0,0,7.244913672586511,1,2005,3031,0.0,0.0,3
57902,80,6,40.0,100.0,10000.0,0.5857310957723897,1043,99790,1,0,0,0,1.647268943131307,2,4971,495,0.0,0.0,1
58702,311,6,70.34716744024855,121.39699942538259,3941.4985937540146,0.36460803666560915,3,189,1,0,0,1,4.461147833568113,2,95,59,0.0,0.0,2
56867,8080,6,224.83116559847235,2.136429970899365,531.2711046633833,34.83052434103806,13,4939,0,1,1,0,6.968586136443766,1,2043,3002,0.0,0.0,3
57360,443,17,325.8854767476488,5.973140864748281,3872.599649884198,13.649635717205106,55,49986,1,1,0,0,3.7950023805522357,3,24806,25193,0.0,0.0,0
49572,345,6,55.29562486409397,90.67880803814441,6716.257839114291,0.3059534186372642,2,195,1,0,0,1,4.399544921462677,3,94,52,0.0,0.0,2
57881,8080,6,868.0373318912476,23.117494931285258,12686.150128827667,16.42204230850606,57,50197,0,1,0,0,5.693963752466589,1,30018,19887,0.0,0.0,5
63074,3389,6,661.4586249622168,5.798592846714355,5383.013877585461,69.33654669818742,43,50023,0,0,0,0,2.8545283748373915,2,25101,24919,0.0,0.0,0
58614,80,6,528.4733665213141,21.16540878256141,22516.956989878978,14.648162050105658,56,49669,0,1,1,0,5.066162427331596,1,30215,20065,0.0,0.0,5
13249,80,6,46.025365153567066,1770.319105583609,10000.0,2.3140312528006066,1005,100613,1,0,0,1,1.273612061022963,3,5020,501,0.0,0.0,1
56678,22,17,553.9338714794142,14.063447128219977,5480.942498660414,201.17078647247777,53,49955,0,1,1,0,3.34069187888638,3,25060,24899,0.0,0.0,0
60112,611,6,59.48496679553334,100.85355207925679,5738.2001707586805,0.23237322526779475,1,221,1,0,0,1,4.568125497952496,2,119,53,0.0,0.0,2
63478,8080,6,195.07780959650555,0.5,514.9152304072255,33.31135436677172,19,4919,0,1,0,0,6.444763247918453,1,2001,3038,0.0,0.0,3
55526,8080,6,419.7240485335547,14.39796293993183,922.0774459891682,69.39556722190954,52,49824,0,1,0,0,3.2768339606164076,1,25028,24938,0.0,0.0,0
53944,80,6,840.809320219531,14.483135041551979,19786.084788514647,11.046631676640235,43,50030,1,1,0,0,5.421921837375124,1,30313,19838,0.0,0.0,5
53716,1337,6,218.34847616616352,2.249152458473026,563.849022602504,27.20432320615726,28,4939,0,1,0,1,6.81688177616156,1,1972,3031,0.0,0.0,3
60773,435,6,50.06677194386529,97.55350341503092,7969.464327654641,0.3634148599282292,3,191,1,0,0,0,4.2209386084391225,2,113,41,0.0,0.0,2
61140,22,6,152.35469223926805,72.28959851740322,8197.127113309785,20.53458994393946,33,4981,0,0,0,0,2.9329626945763603,3,2024,1024,0.0,0.0,4
62429,3389,6,216.35561870355326,55.6902777177294,7867.329464002638,10.26201347906805,41,4895,0,1,0,0,2.815067208607306,1,1915,1024,0.0,0.0,4
60470,443,17,62.910433643126844,630.2537005064449,28199.124280315726,3.9774608001748715,1003,100108,1,0,0,0,1.4964444493267886,2,4929,497,0.0,0.0,1
63911,22,6,202.41752425891548,52.707775913258516,5762.910728455664,2.85288565200433,33,5001,1,1,1,1,2.3414831531428875,2,2025,1002,0.0,0.0,4
56862,22,6,170.6690800901421,75.46756979801278,8756.485172601042,13.375735665533776,33,4973,1,1,1,0,2.781539337970266,3,1914,1008,0.0,0.0,4
64130,31337,6,218.0595976316296,1.615631325371707,278.80456425699026,45.593918070884484,20,4995,0,1,0,0,6.372129669220152,1,1947,3025,0.0,0.0,3
56486,616,6,70.1342072133838,140.330472502777,6501.555733458245,0.48830528539882834,7,209,1,0,0,0,4.790608160188511,3,85,63,0.0,0.0,2
62813,3389,6,133.78213151811664,65.97649617126561,13644.618558712524,2.216316933149141,27,5031,1,0,0,0,2.9593322117791265,1,2066,964,0.0,0.0,4
20639,443,17,71.06556250892564,518.6703327053073,16774.88922586569,0.21907049006528637,951,99794,1,1,0,0,1.637082649992971,2,5021,482,0.0,0.0,1
58822,80,17,236.13042217251888,7.362653381930718,7443.601105037626,70.97536662998093,36,49908,0,1,0,0,3.754988458620165,3,24739,24727,0.0,0.0,0
53707,80,17,174.08140280473458,11.571917470274236,5505.87362853016,180.86872719523237,45,49870,0,1,1,0,4.383025152026144,1,25116,25217,0.0,0.0,0
49250,443,6,609.4431876114008,16.986132112793815,4845.255217334454,132.90497442897808,52,49821,0,1,0,0,3.951330144691243,3,24912,24641,0.0,0.0,0
49979,8443,6,296.657824700354,1.442023110580196,705.1578859668432,24.559555604035374,21,4936,0,1,0,0,6.453219181906379,1,2095,3091,0.0,0.0,3
54206,21,6,193.03600130283053,88.36935533059528,6454.900650806252,1.2116094310465295,38,5018,0,0,0,0,3.2785342331475382,1,1988,1008,0.0,0.0,4
61461,76,6,61.42961650006963,122.58229327675275,4344.41716706677,0.593778363486177,4,190,1,0,0,1,4.509945991339565,2,93,58,0.0,0.0,2
53286,8080,6,255.16161930607743,1.14313338026737,693.7298012907515,29.863056300928154,22,4963,0,1,1,0,5.627416026222235,1,1946,2924,0.0,0.0,3
32937,443,17,61.5960651146609,1148.4348394364472,59219.30656240049,1.477456740413481,992,99842,1,0,0,0,2.1660099969020927,3,5038,472,0.0,0.0,1
63280,80,6,580.732783390663,9.628975964961278,18565.621582567506,25.40358304250286,49,50422,0,1,0,0,5.721411342508611,1,29981,20155,0.0,0.0,5
62741,569,6,40.0,104.01579623300867,3691.0783573414906,0.09351609037027744,1,197,1,0,0,0,4.8337795291667485,3,87,44,0.0,0.0,2
55047,22,6,806.7956241699134,7.421414650334989,8156.213615823028,59.40050826384551,58,50239,0,1,1,0,4.111399317985278,3,25045,25043,0.0,0.0,0
51720,80,17,824.2217115575431,6.466216213909112,4018.1251002572694,105.4436808076849,61,49932,1,0,1,0,2.6137107173192726,2,24859,24930,0.0,0.0,0
63218,3389,6,135.66474639278036,56.203225728845474,8140.8676730958505,12.387630144482833,27,4828,0,0,0,1,2.698110102013424,2,2010,937,0.0,0.0,4
54302,127,6,92.67220176251814,45.143482801913656,6911.845597974097,1.1957309941478156,1,206,1,0,0,1,4.735725735277931,3,92,49,0.0,0.0,2
59299,3389,6,409.25113829271163,10.435932021032151,5848.468519423797,2.2977045421621365,57,50096,0,0,0,0,3.023055455793344,1,25137,25151,0.0,0.0,0
51843,949,6,62.09686259389385,98.14384066551958,6524.761925720129,0.4462692480285382,7,200,1,0,0,1,4.28643950161442,2,111,39,0.0,0.0,2
56203,4443,6,162.18732594365014,3.0862332842069935,758.0130071753356,30.756633565123376,26,4984,0,1,0,0,6.251152100007459,1,1886,2934,0.0,0.0,3
51396,443,6,1371.4928126332886,5.0,20787.901085458405,5.5189493530918945,60,50451,1,1,1,0,6.357438646719809,1,30064,19772,0.0,0.0,5
55016,3389,17,601.1003621222982,9.528141249823094,6279.574663591075,18.669491800173958,47,50011,0,1,0,0,3.8326357531450475,2,24875,25208,0.0,0.0,0
60763,53,17,87.02655481761403,125.05447709518086,14418.010842708689,2.5513115695245263,1002,100177,1,0,0,0,1.9501811978076806,3,4989,478,1.0,0.0,1
52523,400,6,76.94430926901224,180.86134417784177,7204.478290265828,0.15448180697812608,3,199,1,0,0,1,4.365245133757566,2,124,51,0.0,0.0,2
45250,53,17,89.5775191450617,129.13321216457155,18244.213082920927,1.1903197490341975,975,99442,1,0,0,0,1.9633868375630663,3,5068,472,0.0,0.0,1
59288,8443,6,206.08983202094356,0.5573171119273441,706.8233461812013,36.420913619898414,26,5042,0,1,0,0,7.04624737627066,1,1974,3105,0.0,0.0,3
51048,443,6,623.8252451747251,25.518968495538523,23632.915495351932,21.573447932660116,63,49724,1,1,1,0,5.713247731269046,1,29894,20046,0.0,0.0,5
39756,80,6,70.48135006921828,1270.157847032862,78858.6028038781,0.2098071253275863,990,100037,1,0,0,0,1.3527514587216771,3,4902,502,0.0,0.0,1
57606,22,6,175.55297406350348,30.742857895329216,4962.677392311875,8.160466472247158,31,5070,1,0,1,0,2.895298465752961,1,1948,979,0.0,0.0,4
17412,443,17,54.00407882850455,1158.6695812039502,25038.235136741005,3.0373303957289797,1020,100825,0,0,0,0,1.1292107869678225,2,4954,500,0.0,0.0,1
61664,23,6,101.27697966065885,71.69235981472485,11473.519173647637,3.5336407273425015,27,5030,0,1,1,0,2.6805556172178138,3,2063,1027,0.0,0.0,4
53953,4443,6,199.3761974694176,0.9148336788961076,506.46028020750833,42.44837649313243,13,4943,0,1,1,1,6.721918023020318,1,2001,2983,0.0,0.0,3
62592,443,17,514.7925928147137,6.860357566230253,4663.383532075861,75.17437222953298,42,49756,0,0,0,0,4.355553645838525,1,25063,24688,0.0,0.0,0
60079,22,6,447.72001500897545,16.842109772363376,4917.6610461749,24.677514862123825,53,50137,0,1,0,0,3.876702185439593,3,25260,25225,0.0,0.0,0
61708,975,6,46.47781982580827,94.80785350367329,11083.530699741757,1.3043507635819993,1,215,1,0,0,1,4.186833467984993,2,86,45,0.0,0.0,2
63586,22,17,379.3352869556576,9.17300490928244,4152.447177103939,4.619693885407498,50,50111,1,1,0,0,3.401316196495255,2,25034,25067,0.0,0.0,0
32646,80,17,40.0,107.78938349096235,52054.21214644077,0.4504700610344335,983,99951,1,0,0,0,1.4421974525485153,2,5018,489,0.0,0.0,1
64938,3306,6,726.6960094290606,29.04276200230669,19799.180196438683,1.0,53,49907,1,1,1,0,4.026865536108802,1,30148,19969,0.0,0.0,5
49531,256,6,58.80619298113761,145.59022175265306,9332.074493795097,0.37994124577596977,3,194,1,0,0,0,4.430169392096969,2,103,41,0.0,0.0,2
61109,477,6,60.78421091105159,94.15873299294638,4408.832266553876,0.12917057936756174,3,201,1,0,0,0,4.589176510494444,3,98,39,0.0,0.0,2
60117,3389,17,325.9553515712977,7.775271199376642,6559.133454480763,3.1830832825536985,50,49990,0,1,0,0,3.791272527251589,2,24951,25008,0.0,0.0,0
63033,951,6,57.46842824649904,116.938769095237,6046.734601171192,0.01,4,207,1,0,0,1,4.242750100301512,2,94,39,0.0,0.0,2
53536,3306,6,780.4782218933011,21.71951660553851,24935.287498185287,3.218479197147532,51,49855,0,1,0,1,6.3491578318395065,1,29720,20060,0.0,0.0,5
55991,443,6,653.5500206073514,39.08152465669296,17023.03930738424,16.710225787786495,47,50099,1,1,0,0,5.833012220565573,1,30041,20130,0.0,0.0,5
51060,8443,6,225.35927941880863,2.1430229087468904,313.00400999526425,29.114025712065757,17,4885,0,1,0,1,6.5777133162592465,1,1982,2975,0.0,0.0,3
52225,3306,6,774.0109073633806,18.50294759249371,24172.18136155857,1.16208992135854,51,49681,1,1,0,0,5.458995436308422,1,29868,19995,0.0,0.0,5
55008,445,6,192.7226729034143,38.77210978195022,6567.378313620204,6.136906523889514,28,5013,1,0,0,1,3.068572876176706,2,2125,997,0.0,0.0,4
63280,3389,6,117.96351385379319,34.95007934938768,9917.323881758357,0.6556255543578825,32,5017,1,1,0,0,3.4318831926822133,3,2038,1029,0.0,0.0,4
59862,8443,6,214.58901105163415,2.7757723996009322,723.6448639162181,46.21408350330614,22,4985,0,1,1,0,6.638000361198371,1,1918,2943,0.0,0.0,3
52857,8443,6,189.5991204320651,1.522793977815422,391.0938853321468,32.95083512246966,26,4916,0,1,1,0,6.063773197413992,1,2008,2963,0.0,0.0,3
58914,8080,6,568.6270102033748,1.0,7964.044987231581,76.04755484098669,55,49793,0,1,0,0,2.893971674136719,2,24969,24976,0.0,0.0,0
62023,894,6,56.082872508830675,106.32685169603873,7892.635033125438,0.034299499738713025,3,206,1,0,0,0,4.528263238650025,3,106,51,0.0,0.0,2
39418,53,17,61.109350712941776,474.68333083638544,13651.419341622344,0.30830436034525005,1021,99743,0,0,0,0,1.5172289719065566,3,5040,518,0.0,0.0,1
61017,3389,6,122.64969744309752,19.651192707855422,3968.7031129340558,8.844255783380573,33,5101,1,0,1,1,3.753312732044847,3,1914,960,0.0,0.0,4
51889,443,6,784.2302822498664,35.64362569326426,12511.751196517354,8.785922385265215,47,50165,1,1,0,0,4.668046159829618,1,30201,19810,0.0,0.0,5
54347,8080,6,530.2084308314456,24.210532991792544,11890.224188227656,2.9602724930834174,44,49770,0,1,0,0,5.666265115732205,1,30095,20126,0.0,0.0,5
59050,1433,6,874.3941316459459,32.490424600761585,16705.72441973573,4.859689525843106,53,50327,0,1,0,0,4.877375459595212,1,30513,19990,0.0,0.0,5
56491,22,6,303.1455249414993,12.982211697803354,4833.932793014454,4.159307736218084,52,50119,0,1,0,1,4.770195548840717,2,25067,24977,0.0,0.0,0
62984,1337,6,249.1325123556191,2.1771637608623964,498.59491608744287,14.773970808684568,24,4867,0,1,1,0,6.641844188242743,1,2003,3071,0.0,0.0,3
59293,373,6,61.760496872522786,115.37187901221841,5625.870066655068,0.08191794279555298,1,213,1,0,0,1,4.269950966851509,3,102,48,0.0,0.0,2
57585,3389,6,137.30778740274005,53.179873825106526,15576.567994612129,0.5,41,5039,1,0,0,0,3.373002326116434,3,1915,999,0.0,0.0,4
31185,443,17,82.45491237595319,931.9717055876664,31765.65296962635,1.6281381584203107,987,99718,1,0,0,0,2.029631581145052,2,4917,461,0.0,0.0,1
64361,651,6,58.6375960571292,87.79382920510132,4696.637615018458,1.2755848997560124,2,191,1,0,0,1,4.723438353981111,3,114,44,0.0,0.0,2
52074,396,6,53.799657330278045,76.42593619859359,6407.497556305929,0.7274774550465469,1,211,1,0,0,1,4.37933154389707,2,99,53,0.0,0.0,2
62784,3306,6,572.8407369951063,26.394475262240455,8320.549060320976,3.7289310418767285,45,49561,1,1,0,0,5.099045634264081,1,30030,19834,0.0,0.0,5
49703,44,6,77.30125995686107,107.96294968299553,5525.303043589092,1.247861762653356,2,211,1,0,0,1,4.420976390122625,2,92,50,0.0,0.0,2
64203,53,17,84.17935395231382,132.69556646801422,84115.18306119103,4.537939659893868,1000,100021,1,0,0,1,1.623998246571616,2,5072,506,0.0,0.0,1
63303,443,17,608.6998205578684,14.315501130853155,8680.434269683981,79.55575691833215,45,50092,0,1,0,0,3.479873550789586,1,24823,25083,0.0,0.0,0
57541,8443,6,223.7552789209904,2.225090329170826,543.3472908399285,31.88908570314719,19,5017,0,1,0,0,6.213266114968743,1,2035,2989,0.0,0.0,3
55301,443,17,51.45202348433729,709.5666469779976,10000.0,0.2312459823740389,1002,99808,1,1,0,1,2.2044713834504766,2,4950,504,0.0,0.0,1
58159,80,17,615.093733498886,17.16171015608751,1747.361292076832,115.85054263040739,51,49962,1,0,1,0,3.604331741624957,2,25130,24611,0.0,0.0,0
31826,53,6,42.48052567803016,419.3885623185007,29495.307760777778,2.1193606531361118,1004,100053,1,0,1,1,2.2705134437533947,3,5035,530,1.0,0.0,1
38036,53,6,81.85321098927376,100.0,10000.0,0.269116356987173,1029,99851,1,0,0,0,2.3494135426681035,2,5027,534,0.0,0.0,1
55358,4443,6,268.40577090248564,1.6777718272185838,522.5174519814121,37.78399871180435,26,4939,0,1,1,0,6.252336790539835,1,2025,3102,0.0,0.0,3
55572,3389,17,242.31052404853506,17.297468016917605,5281.6568530555,84.21008705972051,54,49877,1,1,0,0,3.9979467077946227,3,25063,25068,0.0,0.0,0
51031,3306,6,717.6801945256381,21.13977703475232,8909.126779587761,10.474532614516113,60,49840,0,1,0,0,5.307771206255172,1,29908,19732,0.0,0.0,5
60578,3389,6,589.8456869839491,6.158175263429639,8095.140190057852,29.75945910140255,64,49877,0,1,0,0,2.659059822488731,3,24980,25357,0.0,0.0,0
23155,80,6,69.9803491411624,100.0,15273.39214355582,4.6607444296723495,997,99862,1,0,1,0,2.2397909222440644,2,4977,483,0.0,0.0,1
65412,443,6,1061.2422901943264,18.006693287607646,16040.34217002024,27.159274225280406,49,50219,0,1,1,0,5.697766080435131,1,30093,20086,0.0,0.0,5
64645,8080,6,916.4024321696675,19.42282857382051,25165.223497810814,5.603901198448162,57,49538,0,1,0,0,5.190418719710592,1,29596,20195,0.0,0.0,5
62052,662,6,56.56601621153973,94.34142691512011,6138.070001782365,0.08781978642528934,1,186,1,0,0,0,4.344582403146998,2,84,54,0.0,0.0,2
59942,1337,6,202.25346074265977,2.5320483836433962,538.798265789817,17.21387675290413,25,5103,0,1,0,0,6.1880226189172385,1,1978,3032,0.0,0.0,3
50971,8080,6,207.84632506269722,2.903440278401231,640.0012619744039,8.596351696769506,15,5067,1,1,0,0,6.995258245438253,1,1950,3028,0.0,0.0,3
52822,23,6,111.76188681024917,44.89758079980163,14574.269991455389,1.448084915015765,28,4954,1,1,1,0,3.0189863269365897,1,2002,986,0.0,0.0,4
30839,53,17,59.40933875330356,197.14693778457683,151286.12888212476,2.475032349768983,1045,99923,1,0,0,1,1.5511111011020224,3,5040,525,0.0,0.0,1
61003,1433,6,952.5165103396988,16.99817144770138,27028.784295192785,4.662035468759319,45,49780,1,1,0,0,5.172761566602809,1,29880,20352,0.0,0.0,5
57844,1433,6,604.6172521588294,21.413219462423,13699.48763544999,3.404079844233257,44,50018,0,1,0,0,5.180629273825266,1,29939,20112,0.0,0.0,5
62026,3389,6,473.28403173895686,11.897410285827537,5384.585956283792,71.04032722214858,52,49824,0,0,0,0,3.7586686473418203,1,24821,24972,0.0,0.0,0
54063,3389,17,787.0363098380103,14.406423907163843,6353.932774679075,72.66913010010275,47,49849,0,1,0,0,3.3284687283071683,1,24876,24726,0.0,0.0,0
52573,811,6,62.13383554360974,105.94080318566196,9000.8154603906,0.5271280089144014,4,223,1,0,0,1,4.504462289174583,2,74,45,0.0,0.0,2
56665,3389,6,419.92372796333643,2.964279868925418,3624.132266325644,4.2902494241372775,34,50130,0,1,1,0,4.770809923359396,1,24926,25035,0.0,0.0,0
57230,8080,6,198.7713521639734,2.0482991939353816,813.6753510495336,23.837371843115005,16,4903,0,1,1,0,5.438550865251005,1,2016,2959,0.0,0.0,3
53928,443,6,601.9794529581975,5.0,13436.15241193125,8.356205211219807,55,50197,0,1,0,1,5.1546474683224925,1,29896,19917,0.0,0.0,5
53153,80,17,51.94655119101748,228.701634724414,25427.60507932408,5.5734965815916135,975,100636,0,0,1,0,2.796498539879218,3,4839,504,0.0,0.0,1
57074,260,6,65.05600436108742,90.99996051807528,8954.058727771459,0.15620306452466906,4,197,1,0,0,1,4.496431716755755,2,101,43,0.0,0.0,2
61243,4443,6,236.54024139129737,2.1545267784516917,100.0,27.946910603095482,25,4894,1,1,0,0,5.818533397725469,1,1985,2961,0.0,0.0,3
56551,4443,6,212.25651067650287,2.8066701574598945,496.91345606300484,34.766267037434474,15,4962,0,1,0,0,7.093101784855009,1,2084,3006,0.0,0.0,3
49349,22,17,293.6847506259684,12.400297900433417,3290.6541100571667,57.5493274078547,47,49949,1,1,0,0,3.2001681728205007,3,24642,25103,0.0,0.0,0
58491,22,17,274.4345558997388,15.737046650958032,2789.2933648944168,46.37454828209317,38,49984,0,0,0,0,3.812143978324421,1,25052,24792,0.0,0.0,0
64144,204,6,66.01998952502399,87.77762744016277,7204.036945115005,1.065229137562043,1,193,1,0,0,1,4.64332276285649,3,107,62,0.0,0.0,2
56739,443,6,40.0,858.9611283035375,10000.0,0.5934127374257684,1032,99991,1,0,0,0,1.6891441720442852,3,4986,497,0.0,0.0,1
53567,445,6,142.63765550859478,73.7517989879305,6334.27762004039,2.7057795413643952,28,5007,0,1,1,0,2.6291016859197764,3,2070,1023,0.0,0.0,4
56612,4443,6,233.08498685244314,0.9285831200384718,372.5336962901434,38.250978262240764,24,4937,1,1,1,0,6.461148072802446,1,2032,3000,0.0,0.0,3
50049,22,6,114.90416681003344,66.43739544518257,9318.804503068863,0.5,32,5089,0,0,0,1,2.912895926829061,2,2016,977,0.0,0.0,4
26765,53,17,79.58966101744065,100.0,38502.392429644286,1.5465849033803585,1018,99931,1,0,0,1,2.4989096072048853,2,5015,486,0.0,0.0,1
58542,80,6,1073.922578683571,13.678835636297944,22914.914616272028,1.7758626345178596,39,50231,0,1,0,0,5.426386617435857,1,29894,19835,0.0,0.0,5
56554,8080,6,269.0914681521418,1.5425631218015292,739.6953072198794,14.91367522483847,20,5040,1,1,0,0,6.841654753325453,1,2077,3024,0.0,0.0,3
50441,8443,6,263.690267764048,2.576688021781559,733.5077747251163,30.231941152268107,20,5027,0,1,1,0,6.5697879621671715,1,1993,2951,0.0,0.0,3
